TARIH	VALUE
2025-01-08 00:25:00.000	23,23883
2025-01-08 00:30:00.000	23,2485
2025-01-08 00:35:00.000	23,31268
2025-01-08 00:40:00.000	23,29907
2025-01-08 00:45:00.000	23,35156
2025-01-08 00:50:00.000	23,29324
2025-01-08 00:55:00.000	23,29907
2025-01-08 01:00:00.000	23,21744
2025-01-08 01:05:00.000	23,10867
2025-01-08 01:10:00.000	23,01935
2025-01-08 01:15:00.000	22,84271
2025-01-08 01:20:00.000	22,73215
2025-01-08 01:25:00.000	22,64102
2025-01-08 01:30:00.000	22,49762
2025-01-08 01:35:00.000	22,44724
2025-01-08 01:40:00.000	22,43173
2025-01-08 01:45:00.000	22,61581
2025-01-08 01:50:00.000	22,37555
2025-01-08 01:55:00.000	22,37555
2025-01-08 02:00:00.000	22,22839
2025-01-08 02:05:00.000	22,24194
2025-01-08 02:10:00.000	22,25165
2025-01-08 02:15:00.000	22,15292
2025-01-08 02:20:00.000	22,13553
2025-01-08 02:25:00.000	22,10068
2025-01-08 02:30:00.000	22,06006
2025-01-08 02:35:00.000	22,03683
2025-01-08 02:40:00.000	21,89566
2025-01-08 02:45:00.000	21,76807
2025-01-08 02:50:00.000	21,61926
2025-01-08 02:55:00.000	21,5014
2025-01-08 03:00:00.000	21,36047
2025-01-08 03:05:00.000	21,25427
2025-01-08 03:10:00.000	21,1134
2025-01-08 03:15:00.000	21,10184
2025-01-08 03:20:00.000	21,00345
2025-01-08 03:25:00.000	21,03815
2025-01-08 03:30:00.000	21,26202
2025-01-08 03:35:00.000	21,46469
2025-01-08 03:40:00.000	21,41452
2025-01-08 03:45:00.000	21,42416
2025-01-08 03:50:00.000	21,40103
2025-01-08 03:55:00.000	21,41257
2025-01-08 04:00:00.000	21,42804
2025-01-08 04:05:00.000	21,43188
2025-01-08 04:10:00.000	21,45892
2025-01-08 04:15:00.000	21,4512
2025-01-08 04:20:00.000	21,43765
2025-01-08 04:25:00.000	21,47824
2025-01-08 04:30:00.000	21,4686
2025-01-08 04:35:00.000	21,48212
2025-01-08 04:40:00.000	21,48404
2025-01-08 04:45:00.000	21,48404
2025-01-08 04:50:00.000	21,48404
2025-01-08 04:55:00.000	21,45697
2025-01-08 05:00:00.000	21,45697
2025-01-08 05:05:00.000	21,44925
2025-01-08 05:10:00.000	21,46469
2025-01-08 05:15:00.000	21,45316
2025-01-08 05:20:00.000	21,45892
2025-01-08 05:25:00.000	21,43961
2025-01-08 05:30:00.000	21,42996
2025-01-08 05:35:00.000	21,44543
2025-01-08 05:40:00.000	21,42804
2025-01-08 05:45:00.000	21,42227
2025-01-08 05:50:00.000	21,4068
2025-01-08 05:55:00.000	21,40485
2025-01-08 06:00:00.000	21,42996
2025-01-08 06:05:00.000	21,33728
2025-01-08 06:10:00.000	21,46469
2025-01-08 06:15:00.000	21,55164
2025-01-08 06:20:00.000	21,57867
2025-01-08 06:25:00.000	21,62122
2025-01-08 06:30:00.000	21,55551
2025-01-08 06:35:00.000	21,48792
2025-01-08 06:40:00.000	21,55164
2025-01-08 06:45:00.000	21,5903
2025-01-08 06:50:00.000	21,40485
2025-01-08 06:55:00.000	21,45316
2025-01-08 07:00:00.000	21,42032
2025-01-08 07:05:00.000	21,42227
2025-01-08 07:10:00.000	21,3624
2025-01-08 07:15:00.000	21,42227
2025-01-08 07:20:00.000	21,3566
2025-01-08 07:25:00.000	21,40292
2025-01-08 07:30:00.000	21,4068
2025-01-08 07:35:00.000	21,35269
2025-01-08 07:40:00.000	21,33533
2025-01-08 07:45:00.000	21,36435
2025-01-08 07:50:00.000	21,3624
2025-01-08 07:55:00.000	21,36047
2025-01-08 08:00:00.000	21,37589
2025-01-08 08:05:00.000	21,34692
2025-01-08 08:10:00.000	21,35464
2025-01-08 08:15:00.000	21,3392
2025-01-08 08:20:00.000	21,41257
2025-01-08 08:25:00.000	21,39713
2025-01-08 08:30:00.000	21,33344
2025-01-08 08:35:00.000	21,54391
2025-01-08 08:40:00.000	21,7236
2025-01-08 08:45:00.000	21,79514
2025-01-08 08:50:00.000	21,87048
2025-01-08 08:55:00.000	21,89178
2025-01-08 09:00:00.000	21,92465
2025-01-08 09:05:00.000	21,94205
2025-01-08 09:10:00.000	21,98849
2025-01-08 09:15:00.000	21,9769
2025-01-08 09:20:00.000	21,98462
2025-01-08 09:25:00.000	22,04263
2025-01-08 09:30:00.000	22,10648
2025-01-08 09:35:00.000	22,17618
2025-01-08 09:40:00.000	22,22067
2025-01-08 09:45:00.000	22,22067
2025-01-08 09:50:00.000	22,26907
2025-01-08 09:55:00.000	22,31165
2025-01-08 10:00:00.000	22,28262
2025-01-08 10:05:00.000	22,07745
2025-01-08 10:10:00.000	21,9769
2025-01-08 10:15:00.000	22,06781
2025-01-08 10:20:00.000	22,09103
2025-01-08 10:25:00.000	22,2265
2025-01-08 10:30:00.000	22,27679
2025-01-08 10:35:00.000	22,37943
2025-01-08 10:40:00.000	22,46078
2025-01-08 10:45:00.000	22,45499
2025-01-08 10:50:00.000	22,54022
2025-01-08 10:55:00.000	22,45114
2025-01-08 11:00:00.000	22,43558
2025-01-08 11:05:00.000	22,45114
2025-01-08 11:10:00.000	22,62741
2025-01-08 11:15:00.000	22,83301
2025-01-08 11:20:00.000	22,94363
2025-01-08 11:25:00.000	22,89511
2025-01-08 11:30:00.000	22,86984
2025-01-08 11:35:00.000	22,86984
2025-01-08 11:40:00.000	22,86017
2025-01-08 11:45:00.000	22,97662
2025-01-08 11:50:00.000	22,93781
2025-01-08 11:55:00.000	22,97079
2025-01-08 12:00:00.000	22,86792
2025-01-08 12:05:00.000	22,95529
2025-01-08 12:10:00.000	22,94363
2025-01-08 12:15:00.000	23,00378
2025-01-08 12:20:00.000	23,03296
2025-01-08 12:25:00.000	23,00378
2025-01-08 12:30:00.000	22,96692
2025-01-08 12:35:00.000	22,84854
2025-01-08 12:40:00.000	22,85242
2025-01-08 12:45:00.000	22,83691
2025-01-08 12:50:00.000	22,82913
2025-01-08 12:55:00.000	22,90482
2025-01-08 13:00:00.000	22,87378
2025-01-08 13:05:00.000	22,8718
2025-01-08 13:10:00.000	22,94168
2025-01-08 13:15:00.000	22,84271
2025-01-08 13:20:00.000	22,64877
2025-01-08 13:25:00.000	22,71274
2025-01-08 13:30:00.000	22,99991
2025-01-08 13:35:00.000	22,81943
2025-01-08 13:40:00.000	22,86792
2025-01-08 13:45:00.000	22,79422
2025-01-08 13:50:00.000	22,96692
2025-01-08 13:55:00.000	22,99216
2025-01-08 14:00:00.000	22,94556
2025-01-08 14:05:00.000	23,02707
2025-01-08 14:10:00.000	22,93973
2025-01-08 14:15:00.000	23,02902
2025-01-08 14:20:00.000	23,09894
2025-01-08 14:25:00.000	22,96497
2025-01-08 14:30:00.000	23,0174
2025-01-08 14:35:00.000	22,9863
2025-01-08 14:40:00.000	22,82721
2025-01-08 14:45:00.000	22,77094
2025-01-08 14:50:00.000	22,80392
2025-01-08 14:55:00.000	22,90869
2025-01-08 15:00:00.000	22,77481
2025-01-08 15:05:00.000	22,80585
2025-01-08 15:10:00.000	22,86792
2025-01-08 15:15:00.000	22,67398
2025-01-08 15:20:00.000	22,73407
2025-01-08 15:25:00.000	23,4527
2025-01-08 15:30:00.000	23,3049
2025-01-08 15:35:00.000	23,08728
2025-01-08 15:40:00.000	23,12613
2025-01-08 15:45:00.000	23,04651
2025-01-08 15:50:00.000	23,14749
2025-01-08 15:55:00.000	23,00766
2025-01-08 16:00:00.000	23,12033
2025-01-08 16:05:00.000	23,10089
2025-01-08 16:10:00.000	23,28934
2025-01-08 16:15:00.000	23,40799
2025-01-08 16:20:00.000	23,39435
2025-01-08 16:25:00.000	23,45462
2025-01-08 16:30:00.000	23,34964
2025-01-08 16:35:00.000	23,40405
2025-01-08 16:40:00.000	23,60641
2025-01-08 16:45:00.000	23,5636
2025-01-08 16:50:00.000	23,58112
2025-01-08 16:55:00.000	23,51691
2025-01-08 17:00:00.000	23,52274
2025-01-08 17:05:00.000	23,41965
2025-01-08 17:10:00.000	23,60837
2025-01-08 17:15:00.000	23,73883
2025-01-08 17:20:00.000	23,65701
2025-01-08 17:25:00.000	23,6843
2025-01-08 17:30:00.000	23,7038
2025-01-08 17:35:00.000	23,6395
2025-01-08 17:40:00.000	23,70963
2025-01-08 17:45:00.000	23,68042
2025-01-08 17:50:00.000	23,83237
2025-01-08 17:55:00.000	23,96689
2025-01-08 18:00:00.000	23,67261
2025-01-08 18:05:00.000	23,8772
2025-01-08 18:10:00.000	23,87912
2025-01-08 18:15:00.000	23,84793
2025-01-08 18:20:00.000	23,97467
2025-01-08 18:25:00.000	24,04684
2025-01-08 18:30:00.000	24,03125
2025-01-08 18:35:00.000	24,22446
2025-01-08 18:40:00.000	24,13269
2025-01-08 18:45:00.000	24,47458
2025-01-08 18:50:00.000	23,8772
2025-01-08 18:55:00.000	23,8811
2025-01-08 19:00:00.000	23,88306
2025-01-08 19:05:00.000	23,96103
2025-01-08 19:10:00.000	23,86938
2025-01-08 19:15:00.000	24,03125
2025-01-08 19:20:00.000	24,05856
2025-01-08 19:25:00.000	24,12686
2025-01-08 19:30:00.000	24,18933
2025-01-08 19:35:00.000	24,02734
2025-01-08 19:40:00.000	23,84793
2025-01-08 19:45:00.000	24,04489
2025-01-08 19:50:00.000	24,15027
2025-01-08 19:55:00.000	23,88498
2025-01-08 20:00:00.000	23,76221
2025-01-08 20:05:00.000	23,91812
2025-01-08 20:10:00.000	23,92981
2025-01-08 20:15:00.000	24,03513
2025-01-08 20:20:00.000	24,00977
2025-01-08 20:25:00.000	23,94348
2025-01-08 20:30:00.000	23,68042
2025-01-08 20:35:00.000	23,74274
2025-01-08 20:40:00.000	23,89279
2025-01-08 20:45:00.000	23,78363
2025-01-08 20:50:00.000	23,90643
2025-01-08 20:55:00.000	23,92004
2025-01-08 21:00:00.000	23,96689
2025-01-08 21:05:00.000	23,95908
2025-01-08 21:10:00.000	24,20297
2025-01-08 21:15:00.000	24,10147
2025-01-08 21:20:00.000	24,1991
2025-01-08 21:25:00.000	24,05658
2025-01-08 21:30:00.000	23,98441
2025-01-08 21:35:00.000	23,98837
2025-01-08 21:40:00.000	24,17953
2025-01-08 21:45:00.000	24,33383
2025-01-08 21:50:00.000	24,2518
2025-01-08 21:55:00.000	24,25571
2025-01-08 22:00:00.000	24,29868
2025-01-08 22:05:00.000	24,22638
2025-01-08 22:10:00.000	24,27722
2025-01-08 22:15:00.000	24,47266
2025-01-08 22:20:00.000	24,41202
2025-01-08 22:25:00.000	24,29477
2025-01-08 22:30:00.000	24,40225
2025-01-08 22:35:00.000	24,15027
2025-01-08 22:40:00.000	24,1991
2025-01-08 22:45:00.000	24,33774
2025-01-08 22:50:00.000	24,42963
2025-01-08 22:55:00.000	24,33188
2025-01-08 23:00:00.000	24,39441
2025-01-08 23:05:00.000	24,45697
2025-01-08 23:10:00.000	24,40027
2025-01-08 23:15:00.000	24,25766
2025-01-08 23:20:00.000	24,51956
2025-01-08 23:25:00.000	24,33188
2025-01-08 23:30:00.000	24,30258
2025-01-08 23:35:00.000	24,24005
2025-01-08 23:40:00.000	24,35339
2025-01-08 23:45:00.000	24,31622
2025-01-08 23:50:00.000	24,16785
2025-01-08 23:55:00.000	24,36511
2025-01-09 00:00:00.000	24,34164
2025-01-09 00:05:00.000	24,54889
2025-01-09 00:10:00.000	24,67609
2025-01-09 00:15:00.000	24,61737
2025-01-09 00:20:00.000	24,52148
2025-01-09 00:25:00.000	24,70352
2025-01-09 00:30:00.000	24,48828
2025-01-09 00:35:00.000	24,57434
2025-01-09 00:40:00.000	24,62131
2025-01-09 00:45:00.000	24,49805
2025-01-09 00:50:00.000	24,52148
2025-01-09 00:55:00.000	24,38855
2025-01-09 01:00:00.000	24,13269
2025-01-09 01:05:00.000	23,93958
2025-01-09 01:10:00.000	23,78171
2025-01-09 01:15:00.000	23,75247
2025-01-09 01:20:00.000	23,68237
2025-01-09 01:25:00.000	23,64148
2025-01-09 01:30:00.000	23,60251
2025-01-09 01:35:00.000	23,62198
2025-01-09 01:40:00.000	23,74078
2025-01-09 01:45:00.000	23,75833
2025-01-09 01:50:00.000	23,63757
2025-01-09 01:55:00.000	23,56165
2025-01-09 02:00:00.000	23,49356
2025-01-09 02:05:00.000	23,47995
2025-01-09 02:10:00.000	23,41965
2025-01-09 02:15:00.000	23,42548
2025-01-09 02:20:00.000	23,55777
2025-01-09 02:25:00.000	23,41577
2025-01-09 02:30:00.000	23,39822
2025-01-09 02:35:00.000	23,4527
2025-01-09 02:40:00.000	23,39044
2025-01-09 02:45:00.000	23,17081
2025-01-09 02:50:00.000	22,86603
2025-01-09 02:55:00.000	22,73602
2025-01-09 03:00:00.000	22,56155
2025-01-09 03:05:00.000	22,53055
2025-01-09 03:10:00.000	22,83691
2025-01-09 03:15:00.000	22,84854
2025-01-09 03:20:00.000	22,86017
2025-01-09 03:25:00.000	22,81168
2025-01-09 03:30:00.000	22,80197
2025-01-09 03:35:00.000	22,76123
2025-01-09 03:40:00.000	22,68753
2025-01-09 03:45:00.000	22,70502
2025-01-09 03:50:00.000	22,74377
2025-01-09 03:55:00.000	22,72437
2025-01-09 04:00:00.000	22,83884
2025-01-09 04:05:00.000	22,76514
2025-01-09 04:10:00.000	22,72827
2025-01-09 04:15:00.000	22,68561
2025-01-09 04:20:00.000	22,68369
2025-01-09 04:25:00.000	22,66431
2025-01-09 04:30:00.000	22,64877
2025-01-09 04:35:00.000	22,67203
2025-01-09 04:40:00.000	22,67398
2025-01-09 04:45:00.000	22,65848
2025-01-09 04:50:00.000	22,6546
2025-01-09 04:55:00.000	22,61777
2025-01-09 05:00:00.000	22,60806
2025-01-09 05:05:00.000	22,61194
2025-01-09 05:10:00.000	22,58868
2025-01-09 05:15:00.000	22,60028
2025-01-09 05:20:00.000	22,59256
2025-01-09 05:25:00.000	22,56348
2025-01-09 05:30:00.000	22,55377
2025-01-09 05:35:00.000	22,55771
2025-01-09 05:40:00.000	22,54605
2025-01-09 05:45:00.000	22,58093
2025-01-09 05:50:00.000	22,5596
2025-01-09 05:55:00.000	22,48404
2025-01-09 06:00:00.000	22,52472
2025-01-09 06:05:00.000	22,49762
2025-01-09 06:10:00.000	22,48209
2025-01-09 06:15:00.000	22,49374
2025-01-09 06:20:00.000	22,49374
2025-01-09 06:25:00.000	22,48404
2025-01-09 06:30:00.000	22,48984
2025-01-09 06:35:00.000	22,43948
2025-01-09 06:40:00.000	22,45303
2025-01-09 06:45:00.000	22,44336
2025-01-09 06:50:00.000	22,74765
2025-01-09 06:55:00.000	22,68948
2025-01-09 07:00:00.000	22,74377
2025-01-09 07:05:00.000	22,61969
2025-01-09 07:10:00.000	22,67786
2025-01-09 07:15:00.000	22,82721
2025-01-09 07:20:00.000	22,80197
2025-01-09 07:25:00.000	22,5325
2025-01-09 07:30:00.000	22,52863
2025-01-09 07:35:00.000	22,44141
2025-01-09 07:40:00.000	22,38138
2025-01-09 07:45:00.000	22,44141
2025-01-09 07:50:00.000	22,44919
2025-01-09 07:55:00.000	22,43369
2025-01-09 08:00:00.000	22,84854
2025-01-09 08:05:00.000	23,0116
2025-01-09 08:10:00.000	23,08145
2025-01-09 08:15:00.000	23,13586
2025-01-09 08:20:00.000	23,233
2025-01-09 08:25:00.000	23,43518
2025-01-09 08:30:00.000	23,46048
2025-01-09 08:35:00.000	23,47021
2025-01-09 08:40:00.000	23,62198
2025-01-09 08:45:00.000	23,7038
2025-01-09 08:50:00.000	23,73691
2025-01-09 08:55:00.000	23,71353
2025-01-09 09:00:00.000	23,6687
2025-01-09 09:05:00.000	23,60641
2025-01-09 09:10:00.000	23,27771
2025-01-09 09:15:00.000	22,97662
2025-01-09 09:20:00.000	22,81363
2025-01-09 09:25:00.000	22,71274
2025-01-09 09:30:00.000	22,72437
2025-01-09 09:35:00.000	22,86215
2025-01-09 09:40:00.000	22,76318
2025-01-09 09:45:00.000	22,89899
2025-01-09 09:50:00.000	22,97662
2025-01-09 09:55:00.000	22,94363
2025-01-09 10:00:00.000	22,97467
2025-01-09 10:05:00.000	23,1048
2025-01-09 10:10:00.000	23,11255
2025-01-09 10:15:00.000	23,19022
2025-01-09 10:20:00.000	23,24466
2025-01-09 10:25:00.000	23,2699
2025-01-09 10:30:00.000	23,25049
2025-01-09 10:35:00.000	23,3205
2025-01-09 10:40:00.000	23,47409
2025-01-09 10:45:00.000	23,5636
2025-01-09 10:50:00.000	23,50717
2025-01-09 10:55:00.000	23,50525
2025-01-09 11:00:00.000	23,51495
2025-01-09 11:05:00.000	23,62393
2025-01-09 11:10:00.000	23,62393
2025-01-09 11:15:00.000	23,6181
2025-01-09 11:20:00.000	23,54221
2025-01-09 11:25:00.000	23,6687
2025-01-09 11:30:00.000	23,54996
2025-01-09 11:35:00.000	23,60059
2025-01-09 11:40:00.000	23,67261
2025-01-09 11:45:00.000	23,52081
2025-01-09 11:50:00.000	23,47217
2025-01-09 11:55:00.000	23,25632
2025-01-09 12:00:00.000	23,28159
2025-01-09 12:05:00.000	23,26797
2025-01-09 12:10:00.000	23,16696
2025-01-09 12:15:00.000	22,96884
2025-01-09 12:20:00.000	22,96884
2025-01-09 12:25:00.000	22,94748
2025-01-09 12:30:00.000	22,88153
2025-01-09 12:35:00.000	22,95529
2025-01-09 12:40:00.000	23,17276
2025-01-09 12:45:00.000	23,38266
2025-01-09 12:50:00.000	23,47217
2025-01-09 12:55:00.000	23,38852
2025-01-09 13:00:00.000	23,48578
2025-01-09 13:05:00.000	23,44684
2025-01-09 13:10:00.000	23,37491
2025-01-09 13:15:00.000	23,478
2025-01-09 13:20:00.000	23,40015
2025-01-09 13:25:00.000	23,55191
2025-01-09 13:30:00.000	23,51303
2025-01-09 13:35:00.000	23,70572
2025-01-09 13:40:00.000	23,82846
2025-01-09 13:45:00.000	23,91031
2025-01-09 13:50:00.000	23,88498
2025-01-09 13:55:00.000	23,62006
2025-01-09 14:00:00.000	23,8382
2025-01-09 14:05:00.000	23,80896
2025-01-09 14:10:00.000	23,82846
2025-01-09 14:15:00.000	23,85965
2025-01-09 14:20:00.000	23,86356
2025-01-09 14:25:00.000	23,84601
2025-01-09 14:30:00.000	23,85965
2025-01-09 14:35:00.000	23,85965
2025-01-09 14:40:00.000	23,85767
2025-01-09 14:45:00.000	23,8616
2025-01-09 14:50:00.000	23,85184
2025-01-09 14:55:00.000	23,84991
2025-01-09 15:00:00.000	23,91617
2025-01-09 15:05:00.000	23,72714
2025-01-09 15:10:00.000	23,7778
2025-01-09 15:15:00.000	23,85184
2025-01-09 15:20:00.000	23,97076
2025-01-09 15:25:00.000	23,99612
2025-01-09 15:30:00.000	23,92004
2025-01-09 15:35:00.000	23,81094
2025-01-09 15:40:00.000	23,96295
2025-01-09 15:45:00.000	23,80115
2025-01-09 15:50:00.000	23,96103
2025-01-09 15:55:00.000	23,91812
2025-01-09 16:00:00.000	24,06439
2025-01-09 16:05:00.000	24,16785
2025-01-09 16:10:00.000	24,03317
2025-01-09 16:15:00.000	24,09561
2025-01-09 16:20:00.000	24,03125
2025-01-09 16:25:00.000	24,16977
2025-01-09 16:30:00.000	24,23032
2025-01-09 16:35:00.000	24,13858
2025-01-09 16:40:00.000	24,20102
2025-01-09 16:45:00.000	24,24988
2025-01-09 16:50:00.000	24,22055
2025-01-09 16:55:00.000	24,43158
2025-01-09 17:00:00.000	24,22253
2025-01-09 17:05:00.000	24,34164
2025-01-09 17:10:00.000	24,47266
2025-01-09 17:15:00.000	24,43549
2025-01-09 17:20:00.000	24,46481
2025-01-09 17:25:00.000	24,29282
2025-01-09 17:30:00.000	24,28891
2025-01-09 17:35:00.000	24,39639
2025-01-09 17:40:00.000	24,33972
2025-01-09 17:45:00.000	24,49612
2025-01-09 17:50:00.000	24,68393
2025-01-09 17:55:00.000	24,54303
2025-01-09 18:00:00.000	24,58801
2025-01-09 18:05:00.000	24,81714
2025-01-09 18:10:00.000	24,71527
2025-01-09 18:15:00.000	24,62521
2025-01-09 18:20:00.000	24,64478
2025-01-09 18:25:00.000	24,61346
2025-01-09 18:30:00.000	24,68588
2025-01-09 18:35:00.000	24,63306
2025-01-09 18:40:00.000	24,71719
2025-01-09 18:45:00.000	24,85434
2025-01-09 18:50:00.000	24,76617
2025-01-09 18:55:00.000	24,57239
2025-01-09 19:00:00.000	24,64868
2025-01-09 19:05:00.000	24,76028
2025-01-09 19:10:00.000	24,64087
2025-01-09 19:15:00.000	24,78775
2025-01-09 19:20:00.000	24,8877
2025-01-09 19:25:00.000	24,85629
2025-01-09 19:30:00.000	24,92291
2025-01-09 19:35:00.000	24,82889
2025-01-09 19:40:00.000	24,89157
2025-01-09 19:45:00.000	24,74857
2025-01-09 19:50:00.000	24,92685
2025-01-09 19:55:00.000	24,8132
2025-01-09 20:00:00.000	24,80341
2025-01-09 20:05:00.000	24,91116
2025-01-09 20:10:00.000	24,92099
2025-01-09 20:15:00.000	24,79361
2025-01-09 20:20:00.000	24,88177
2025-01-09 20:25:00.000	24,87003
2025-01-09 20:30:00.000	24,85236
2025-01-09 20:35:00.000	24,92883
2025-01-09 20:40:00.000	24,89743
2025-01-09 20:45:00.000	24,96021
2025-01-09 20:50:00.000	24,85828
2025-01-09 20:55:00.000	24,89157
2025-01-09 21:00:00.000	24,97784
2025-01-09 21:05:00.000	24,88376
2025-01-09 21:10:00.000	24,85629
2025-01-09 21:15:00.000	24,87198
2025-01-09 21:20:00.000	24,91904
2025-01-09 21:25:00.000	24,77008
2025-01-09 21:30:00.000	24,80734
2025-01-09 21:35:00.000	24,9151
2025-01-09 21:40:00.000	24,82495
2025-01-09 21:45:00.000	24,92291
2025-01-09 21:50:00.000	24,95822
2025-01-09 21:55:00.000	25,07397
2025-01-09 22:00:00.000	25,0975
2025-01-09 22:05:00.000	25,23889
2025-01-09 22:10:00.000	25,2998
2025-01-09 22:15:00.000	25,16428
2025-01-09 22:20:00.000	25,03278
2025-01-09 22:25:00.000	25,24673
2025-01-09 22:30:00.000	25,10144
2025-01-09 22:35:00.000	25,05435
2025-01-09 22:40:00.000	25,0975
2025-01-09 22:45:00.000	25,2605
2025-01-09 22:50:00.000	25,16821
2025-01-09 22:55:00.000	25,2016
2025-01-09 23:00:00.000	25,1937
2025-01-09 23:05:00.000	25,25266
2025-01-09 23:10:00.000	25,15445
2025-01-09 23:15:00.000	25,17212
2025-01-09 23:20:00.000	24,97391
2025-01-09 23:25:00.000	24,93274
2025-01-09 23:30:00.000	24,91904
2025-01-09 23:35:00.000	24,93274
2025-01-09 23:40:00.000	24,86807
2025-01-09 23:45:00.000	24,96414
2025-01-09 23:50:00.000	24,84848
2025-01-09 23:55:00.000	24,77008
2025-01-10 00:00:00.000	24,80734
2025-01-10 00:05:00.000	24,84259
2025-01-10 00:10:00.000	24,93668
2025-01-10 00:15:00.000	24,84454
2025-01-10 00:20:00.000	24,823
2025-01-10 00:25:00.000	24,77988
2025-01-10 00:30:00.000	24,823
2025-01-10 00:35:00.000	24,823
2025-01-10 00:40:00.000	24,75049
2025-01-10 00:45:00.000	24,78775
2025-01-10 00:50:00.000	24,72113
2025-01-10 00:55:00.000	24,57629
2025-01-10 01:00:00.000	24,45111
2025-01-10 01:05:00.000	24,32797
2025-01-10 01:10:00.000	24,15219
2025-01-10 01:15:00.000	24,24005
2025-01-10 01:20:00.000	24,11319
2025-01-10 01:25:00.000	24,03125
2025-01-10 01:30:00.000	23,96295
2025-01-10 01:35:00.000	23,81479
2025-01-10 01:40:00.000	23,72131
2025-01-10 01:45:00.000	23,71741
2025-01-10 01:50:00.000	23,6687
2025-01-10 01:55:00.000	23,6395
2025-01-10 02:00:00.000	23,57529
2025-01-10 02:05:00.000	23,54611
2025-01-10 02:10:00.000	23,54416
2025-01-10 02:15:00.000	23,59866
2025-01-10 02:20:00.000	23,62589
2025-01-10 02:25:00.000	23,64148
2025-01-10 02:30:00.000	23,55972
2025-01-10 02:35:00.000	23,5636
2025-01-10 02:40:00.000	23,49942
2025-01-10 02:45:00.000	23,34964
2025-01-10 02:50:00.000	23,198
2025-01-10 02:55:00.000	23,19608
2025-01-10 03:00:00.000	23,18054
2025-01-10 03:05:00.000	23,07953
2025-01-10 03:10:00.000	23,06592
2025-01-10 03:15:00.000	22,9805
2025-01-10 03:20:00.000	23,02707
2025-01-10 03:25:00.000	22,98828
2025-01-10 03:30:00.000	23,06592
2025-01-10 03:35:00.000	23,0737
2025-01-10 03:40:00.000	23,10089
2025-01-10 03:45:00.000	23,12421
2025-01-10 03:50:00.000	23,12033
2025-01-10 03:55:00.000	23,12808
2025-01-10 04:00:00.000	23,15335
2025-01-10 04:05:00.000	23,13776
2025-01-10 04:10:00.000	23,16888
2025-01-10 04:15:00.000	23,19022
2025-01-10 04:20:00.000	23,16696
2025-01-10 04:25:00.000	23,17081
2025-01-10 04:30:00.000	23,17081
2025-01-10 04:35:00.000	23,18246
2025-01-10 04:40:00.000	23,19608
2025-01-10 04:45:00.000	23,20578
2025-01-10 04:50:00.000	23,16501
2025-01-10 04:55:00.000	23,16888
2025-01-10 05:00:00.000	23,15915
2025-01-10 05:05:00.000	23,16696
2025-01-10 05:10:00.000	23,1611
2025-01-10 05:15:00.000	23,16302
2025-01-10 05:20:00.000	23,15915
2025-01-10 05:25:00.000	23,18054
2025-01-10 05:30:00.000	23,1553
2025-01-10 05:35:00.000	23,1514
2025-01-10 05:40:00.000	23,16302
2025-01-10 05:45:00.000	23,1553
2025-01-10 05:50:00.000	23,14557
2025-01-10 05:55:00.000	23,12033
2025-01-10 06:00:00.000	23,13974
2025-01-10 06:05:00.000	23,11447
2025-01-10 06:10:00.000	23,13974
2025-01-10 06:15:00.000	23,12421
2025-01-10 06:20:00.000	23,14948
2025-01-10 06:25:00.000	23,11835
2025-01-10 06:30:00.000	23,12421
2025-01-10 06:35:00.000	23,09119
2025-01-10 06:40:00.000	23,51111
2025-01-10 06:45:00.000	23,1514
2025-01-10 06:50:00.000	23,11642
2025-01-10 06:55:00.000	23,09698
2025-01-10 07:00:00.000	23,14948
2025-01-10 07:05:00.000	23,09311
2025-01-10 07:10:00.000	23,13586
2025-01-10 07:15:00.000	23,18829
2025-01-10 07:20:00.000	23,06979
2025-01-10 07:25:00.000	23,08145
2025-01-10 07:30:00.000	23,05817
2025-01-10 07:35:00.000	23,06592
2025-01-10 07:40:00.000	23,06787
2025-01-10 07:45:00.000	23,09506
2025-01-10 07:50:00.000	23,12613
2025-01-10 07:55:00.000	23,0737
2025-01-10 08:00:00.000	23,06787
2025-01-10 08:05:00.000	23,43127
2025-01-10 08:10:00.000	23,19995
2025-01-10 08:15:00.000	23,30884
2025-01-10 08:20:00.000	23,2952
2025-01-10 08:25:00.000	23,32242
2025-01-10 08:30:00.000	23,17667
2025-01-10 08:35:00.000	23,28159
2025-01-10 08:40:00.000	23,2738
2025-01-10 08:45:00.000	23,2485
2025-01-10 08:50:00.000	23,28741
2025-01-10 08:55:00.000	23,37686
2025-01-10 09:00:00.000	23,26797
2025-01-10 09:05:00.000	23,25632
2025-01-10 09:10:00.000	23,57919
2025-01-10 09:15:00.000	23,73495
2025-01-10 09:20:00.000	23,88693
2025-01-10 09:25:00.000	24,00586
2025-01-10 09:30:00.000	23,9805
2025-01-10 09:35:00.000	24,14636
2025-01-10 09:40:00.000	24,21664
2025-01-10 09:45:00.000	24,18539
2025-01-10 09:50:00.000	24,17953
2025-01-10 09:55:00.000	24,36121
2025-01-10 10:00:00.000	24,35141
2025-01-10 10:05:00.000	24,27332
2025-01-10 10:10:00.000	24,34949
2025-01-10 10:15:00.000	24,08392
2025-01-10 10:20:00.000	24,30844
2025-01-10 10:25:00.000	23,73691
2025-01-10 10:30:00.000	23,44104
2025-01-10 10:35:00.000	23,31656
